DDB_ID,Mention_ID,Grain_Index,Candidate_Rank,Is_Primary,Block_Tag,Title,Place,Date_Text,Date_When,Date_NotBefore,Date_NotAfter,Grain_Form,Qty_Value,Qty_Unit,Price_Value,Price_Cur,Score,Dist_GP,Dist_GQ,Span_Toks,Lines_Crossed,Priceword_Near,Ambiguous,AltScore,Alt_Qty,Alt_Price,Context_Window,Grain_Canon,Unit_Canon,Cur_Canon,Place_Canon,QtyNum,PriceNum,UnitPrice_raw,Year,YearBin,Context_Clean,Context_OneLine,Tier,Price_DrachmaEq,Qty_Liters,Price_per_Liter_DrachmaEq,Price_per_Artaba_DrachmaEq,log_Price_per_Liter
p.petr;3;109,8,1,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,κριθ,,,63.0,δραχμαι,27.69,15,-1,15,0,no,yes,25.3,,5 χαλκοι,"κρι θῆς
ἔτους 38 Μεσο ρὴ
κριθ ῆς 5 γίνονται κ ριθῆς πυροῦ 12 1/4 1/24
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24",barley (krithē),,drachma,Arsinoite,,63.0,,-248.0,-250.0,"κρι θῆς
ἔτους 38 Μεσο ρὴ
κριθ ῆς 5 γίνονται κ ριθῆς πυροῦ 12 1/4 1/24
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24",κρι θῆς ἔτους 38 Μεσο ρὴ κριθ ῆς 5 γίνονται κ ριθῆς πυροῦ 12 1/4 1/24 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24,C,63.0,,,,
p.petr;3;109,8,2,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,63.0,δραχμαι,37.36,9,-1,9,0,no,yes,33.65,,5 χαλκοι,"ρὴ
κριθ ῆς 5 γίνονται κ ριθῆς πυροῦ 12 1/4 1/24
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24",wheat (pyros),,drachma,Arsinoite,,63.0,,-248.0,-250.0,"ρὴ
κριθ ῆς 5 γίνονται κ ριθῆς πυροῦ 12 1/4 1/24
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24",ρὴ κριθ ῆς 5 γίνονται κ ριθῆς πυροῦ 12 1/4 1/24 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24,C,63.0,,,,
p.petr;3;109,8,3,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,5.0,χαλκοι,37.36,9,-1,9,0,no,yes,33.65,,63 δραχμαι,"1/24
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24
αἳ πυροῦ 7 1/2 πλ ήρης",wheat (pyros),,chalkous,Arsinoite,,5.0,,-248.0,-250.0,"1/24
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24
αἳ πυροῦ 7 1/2 πλ ήρης",1/24 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 63 5 χαλκοῖ κρι θῆς 12 1/4 1/24 αἳ πυροῦ 7 1/2 πλ ήρης,C,0.10416666666666666,,,,
p.petr;3;109,9,1,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,κριθ,15.0,αρταβαι,69.0,δραχμαι,21.95,14,28,42,0,no,yes,19.02,,69 δραχμαι,"5 3 γίνονται δραχμαὶ 22 1
γίνονται δραχμαὶ 69 2
καὶ μετρεῖ ἔτους 37 Θῶυθ
εἰς τὸ 37 ἔτος κριθ ῆς 5
εἰς τὸ 36 ἔτος κριθ ῆς 5 γίνονται 10
ἔτους 38 Μεσορὴ εἰς τὸ 38 ἔτος
κρι θῆς 5 γίνονται κρι θῆς ἀρτάβαι 15
ε",barley (krithē),artaba,drachma,Arsinoite,15.0,69.0,4.6,-248.0,-250.0,"5 3 γίνονται δραχμαὶ 22 1
γίνονται δραχμαὶ 69 2
καὶ μετρεῖ ἔτους 37 Θῶυθ
εἰς τὸ 37 ἔτος κριθ ῆς 5
εἰς τὸ 36 ἔτος κριθ ῆς 5 γίνονται 10
ἔτους 38 Μεσορὴ εἰς τὸ 38 ἔτος
κρι θῆς 5 γίνονται κρι θῆς ἀρτάβαι 15
ε",5 3 γίνονται δραχμαὶ 22 1 γίνονται δραχμαὶ 69 2 καὶ μετρεῖ ἔτους 37 Θῶυθ εἰς τὸ 37 ἔτος κριθ ῆς 5 εἰς τὸ 36 ἔτος κριθ ῆς 5 γίνονται 10 ἔτους 38 Μεσορὴ εἰς τὸ 38 ἔτος κρι θῆς 5 γίνονται κρι θῆς ἀρτάβαι 15 ε,C,69.0,582.0,0.11855670103092783,4.6,-0.9260738939126332
p.petr;3;109,9,2,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,κριθ,15.0,αρταβαι,69.0,δραχμαι,17.71,22,20,42,0,no,yes,15.02,15 αρταβαι,22 δραχμαι,"5 3 γίνονται δραχμαὶ 22 1
γίνονται δραχμαὶ 69 2
καὶ μετρεῖ ἔτους 37 Θῶυθ
εἰς τὸ 37 ἔτος κριθ ῆς 5
εἰς τὸ 36 ἔτος κριθ ῆς 5 γίνονται 10
ἔτους 38 Μεσορὴ εἰς τὸ 38 ἔτος
κρι θῆς 5 γίνονται κρι θῆς ἀρτάβαι 15
ε",barley (krithē),artaba,drachma,Arsinoite,15.0,69.0,4.6,-248.0,-250.0,"5 3 γίνονται δραχμαὶ 22 1
γίνονται δραχμαὶ 69 2
καὶ μετρεῖ ἔτους 37 Θῶυθ
εἰς τὸ 37 ἔτος κριθ ῆς 5
εἰς τὸ 36 ἔτος κριθ ῆς 5 γίνονται 10
ἔτους 38 Μεσορὴ εἰς τὸ 38 ἔτος
κρι θῆς 5 γίνονται κρι θῆς ἀρτάβαι 15
ε",5 3 γίνονται δραχμαὶ 22 1 γίνονται δραχμαὶ 69 2 καὶ μετρεῖ ἔτους 37 Θῶυθ εἰς τὸ 37 ἔτος κριθ ῆς 5 εἰς τὸ 36 ἔτος κριθ ῆς 5 γίνονται 10 ἔτους 38 Μεσορὴ εἰς τὸ 38 ἔτος κρι θῆς 5 γίνονται κρι θῆς ἀρτάβαι 15 ε,C,69.0,582.0,0.11855670103092783,4.6,-0.9260738939126332
p.petr;3;109,11,1,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,κριθ,,,20.0,δραχμαι,19.69,15,-1,15,0,no,no,,,,"38 Μ εσορὴ εἰς τὸ 38 ἔτος
κριθ ῆς 1/2 1/4 γίνονται κρι θῆς 7 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 20 κριθ ῆς 7 1/2 1/3
αἳ",barley (krithē),,drachma,Arsinoite,,20.0,,-248.0,-250.0,"38 Μ εσορὴ εἰς τὸ 38 ἔτος
κριθ ῆς 1/2 1/4 γίνονται κρι θῆς 7 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 20 κριθ ῆς 7 1/2 1/3
αἳ",38 Μ εσορὴ εἰς τὸ 38 ἔτος κριθ ῆς 1/2 1/4 γίνονται κρι θῆς 7 1/2 1/3 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 20 κριθ ῆς 7 1/2 1/3 αἳ,C,20.0,,,,
p.petr;3;109,11,2,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,κριθ,,,20.0,δραχμαι,47.71,2,-1,2,0,no,no,,,,"7 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 20 κριθ ῆς 7 1/2 1/3
αἳ πυροῦ 4",barley (krithē),,drachma,Arsinoite,,20.0,,-248.0,-250.0,"7 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 20 κριθ ῆς 7 1/2 1/3
αἳ πυροῦ 4",7 1/2 1/3 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 20 κριθ ῆς 7 1/2 1/3 αἳ πυροῦ 4,C,20.0,,,,
p.petr;3;109,11,3,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,5.0,δραχμαι,36.06,6,-1,6,0,no,yes,29.36,,20 δραχμαι,"20 κριθ ῆς 7 1/2 1/3
αἳ πυροῦ 4 1/2 1/24
λοιπαὶ δραχμαὶ 5 ὧν
χωματικὸν τοῦ 38 ἔτους δραχμὰς",wheat (pyros),,drachma,Arsinoite,,5.0,,-248.0,-250.0,"20 κριθ ῆς 7 1/2 1/3
αἳ πυροῦ 4 1/2 1/24
λοιπαὶ δραχμαὶ 5 ὧν
χωματικὸν τοῦ 38 ἔτους δραχμὰς",20 κριθ ῆς 7 1/2 1/3 αἳ πυροῦ 4 1/2 1/24 λοιπαὶ δραχμαὶ 5 ὧν χωματικὸν τοῦ 38 ἔτους δραχμὰς,C,5.0,,,,
p.petr;3;109,12,1,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,52.0,δραχμαι,21.86,23,-1,23,0,no,no,,,,"εἰς τὸ 38 ἔτος κρι θῆς 5 αἳ πυροῦ 3
εἰς τὸ 37 ἔτος πυροῦ 3
εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ",wheat (pyros),,drachma,Arsinoite,,52.0,,-248.0,-250.0,"εἰς τὸ 38 ἔτος κρι θῆς 5 αἳ πυροῦ 3
εἰς τὸ 37 ἔτος πυροῦ 3
εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ",εἰς τὸ 38 ἔτος κρι θῆς 5 αἳ πυροῦ 3 εἰς τὸ 37 ἔτος πυροῦ 3 εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3 πλ,C,52.0,,,,
p.petr;3;109,12,2,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,52.0,δραχμαι,28.45,16,-1,16,0,no,no,,,,"αἳ πυροῦ 3
εἰς τὸ 37 ἔτος πυροῦ 3
εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ",wheat (pyros),,drachma,Arsinoite,,52.0,,-248.0,-250.0,"αἳ πυροῦ 3
εἰς τὸ 37 ἔτος πυροῦ 3
εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ",αἳ πυροῦ 3 εἰς τὸ 37 ἔτος πυροῦ 3 εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3 πλ,C,52.0,,,,
p.petr;3;109,12,3,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,52.0,δραχμαι,39.36,9,-1,9,0,no,no,,,,"ἔτος πυροῦ 3
εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ",wheat (pyros),,drachma,Arsinoite,,52.0,,-248.0,-250.0,"ἔτος πυροῦ 3
εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ",ἔτος πυροῦ 3 εἰς τὸ 36 ἔτος πυροῦ 2 1/2 1/3 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3 πλ,C,52.0,,,,
p.petr;3;109,12,4,1,yes,ab,Military Taxes,Arsinoites,nach 1. Nov. 248 v.Chr.,,-0248-11-01,,πυρου,,,52.0,δραχμαι,54.46,3,-1,3,0,no,no,,,,"2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ ήρης",wheat (pyros),,drachma,Arsinoite,,52.0,,-248.0,-250.0,"2 1/2 1/3
εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3
πλ ήρης",2 1/2 1/3 εἰς τὸ αὐτὸ ταυτὸ δραχμαὶ 52 4 πυροῦ 8 1/2 1/3 πλ ήρης,C,52.0,,,,
p.petr;3;141,1,1,1,yes,ab,Private Accounts,Arsinoites,nach 16. Nov. 222 v.Chr.,,-0222-11-16,,σιτομετρια,7.5,αρταβασ,4.0,δραχμασ,19.1,80,11,91,0,no,yes,18.11,9 αρταβαι,4 δραχμασ,"1
σὺν ταῖς παρὰ Ἀπολλωνίου
ἔχω ἀρτάβας 7 1/2 χο ίνικας 8 ὧν εἰς τοῦτο
ἐμοὶ σιτομετρία ἀπὸ Χοιὰκ
ἕως Μεσορὴ ὡς τοῦ μηνὸς 1 1/2
γίνονται μῆνες 9 ἀρτάβαι 13 1/2
καὶ προσώφειλεν μοι Θεόδωρος 1
γίνονται ἀρτάβαι 14 1/2 χο ίνικες εἰς τοῦτο
ἔχω ἃς παρὰ Ἀπολλωνίου
ἀρτάβας 6 1/2 χο ίνικας 8 καὶ Ἀμεννέως 1 γίνονται
ἀρτάβαι 7 1/2 χο ίνικες 8 λοιπαὶ εἰς τὰς 14 1/2
ἀρτάβαι 7 χ οίνικας 8
καὶ ὀψώνιον τοῦ 1 ἔτους ἀπὸ Παῦνι
ἕως τὸν Θαὺτ μηνῶν 4 δραχμὰς 16
καὶ σίτου εἰς τοῦ εἰς",grain (sitos),artaba,drachma,Arsinoite,7.5,4.0,0.5333333333333333,-222.0,-225.0,"1
σὺν ταῖς παρὰ Ἀπολλωνίου
ἔχω ἀρτάβας 7 1/2 χο ίνικας 8 ὧν εἰς τοῦτο
ἐμοὶ σιτομετρία ἀπὸ Χοιὰκ
ἕως Μεσορὴ ὡς τοῦ μηνὸς 1 1/2
γίνονται μῆνες 9 ἀρτάβαι 13 1/2
καὶ προσώφειλεν μοι Θεόδωρος 1
γίνονται ἀρτάβαι 14 1/2 χο ίνικες εἰς τοῦτο
ἔχω ἃς παρὰ Ἀπολλωνίου
ἀρτάβας 6 1/2 χο ίνικας 8 καὶ Ἀμεννέως 1 γίνονται
ἀρτάβαι 7 1/2 χο ίνικες 8 λοιπαὶ εἰς τὰς 14 1/2
ἀρτάβαι 7 χ οίνικας 8
καὶ ὀψώνιον τοῦ 1 ἔτους ἀπὸ Παῦνι
ἕως τὸν Θαὺτ μηνῶν 4 δραχμὰς 16
καὶ σίτου εἰς τοῦ εἰς",1 σὺν ταῖς παρὰ Ἀπολλωνίου ἔχω ἀρτάβας 7 1/2 χο ίνικας 8 ὧν εἰς τοῦτο ἐμοὶ σιτομετρία ἀπὸ Χοιὰκ ἕως Μεσορὴ ὡς τοῦ μηνὸς 1 1/2 γίνονται μῆνες 9 ἀρτάβαι 13 1/2 καὶ προσώφειλεν μοι Θεόδωρος 1 γίνονται ἀρτάβαι 14 1/2 χο ίνικες εἰς τοῦτο ἔχω ἃς παρὰ Ἀπολλωνίου ἀρτάβας 6 1/2 χο ίνικας 8 καὶ Ἀμεννέως 1 γίνονται ἀρτάβαι 7 1/2 χο ίνικες 8 λοιπαὶ εἰς τὰς 14 1/2 ἀρτάβαι 7 χ οίνικας 8 καὶ ὀψώνιον τοῦ 1 ἔτους ἀπὸ Παῦνι ἕως τὸν Θαὺτ μηνῶν 4 δραχμὰς 16 καὶ σίτου εἰς τοῦ εἰς,C,4.0,291.0,0.013745704467353952,0.5333333333333333,-1.8618329976579449
p.petr;3;141,1,2,1,yes,ab,Private Accounts,Arsinoites,nach 16. Nov. 222 v.Chr.,,-0222-11-16,,σιτου,8.5,αρταβαι,16.0,δραχμασ,51.33,4,10,14,0,no,yes,48.7,8.5 αρταβαι,4 δραχμασ,"ἀπὸ Παῦνι
ἕως τὸν Θαὺτ μηνῶν 4 δραχμὰς 16
καὶ σίτου εἰς τοῦ εἰς τὸν Θαὺτ 1 1/2
γίνονται ἀρτάβαι 8 1/2 χο ίνικες 8",grain (sitos),artaba,drachma,Arsinoite,8.5,16.0,1.8823529411764706,-222.0,-225.0,"ἀπὸ Παῦνι
ἕως τὸν Θαὺτ μηνῶν 4 δραχμὰς 16
καὶ σίτου εἰς τοῦ εἰς τὸν Θαὺτ 1 1/2
γίνονται ἀρτάβαι 8 1/2 χο ίνικες 8",ἀπὸ Παῦνι ἕως τὸν Θαὺτ μηνῶν 4 δραχμὰς 16 καὶ σίτου εἰς τοῦ εἰς τὸν Θαὺτ 1 1/2 γίνονται ἀρτάβαι 8 1/2 χο ίνικες 8,C,16.0,329.79999999999995,0.04851425106124925,1.8823529411764708,-1.314130668652575
p.petr;3;47,1,1,1,yes,ab,Stone - cutters’ Supplies,Arsinoites,III v.Chr.,,-0300,-0201,πυρων,15.0,αρταβασ,180.0,δραχμαι,61.2,3,1,4,0,no,yes,58.71,15 αρταβασ,1 δραχμην,"φ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180
πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3",wheat (pyros),artaba,drachma,Arsinoite,15.0,180.0,12.0,-250.5,-275.0,"φ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180
πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3",φ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180 πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3,B,180.0,582.0,0.30927835051546393,12.0,-0.5096504795465824
p.petr;3;47,2,1,1,yes,ab,Stone - cutters’ Supplies,Arsinoites,III v.Chr.,,-0300,-0201,πυρων,15.0,αρταβασ,180.0,δραχμαι,61.2,3,1,4,0,no,yes,58.71,15 αρταβασ,1 δραχμην,"Ἐπεὶφ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180
πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3",wheat (pyros),artaba,drachma,Arsinoite,15.0,180.0,12.0,-250.5,-275.0,"Ἐπεὶφ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180
πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3",Ἐπεὶφ 23 εἰς λατόμους 15 ἀνὰ δραχμὰς 12 δραχμαὶ 180 πυρῶν ἀρτάβας 15 ἀνὰ δραχμὴν 1 3 δραχμαὶ 22 3,B,180.0,582.0,0.30927835051546393,12.0,-0.5096504795465824
p.petr;3;53p,1,1,1,yes,ab,Correspondence,Arsinoites,244 - 243 v.Chr. (?),,-0244,-0243,πυρων,146.666667,αρταβασ,1086.0,δραχμασ,70.44,5,1,6,0,no,no,,,,"κομίζεσθαι ἐκ τοῦ
ἱ εροῦ χ αλκοῦ δραχμὰς 1086 4 καὶ
πυρῶν ἀρτάβας 146 2/3 καὶ
μέλιτος ἵνια λεπτοσίνια 7",wheat (pyros),artaba,drachma,Arsinoite,146.666667,1086.0,7.404545437716942,-243.5,-250.0,"κομίζεσθαι ἐκ τοῦ
ἱ εροῦ χ αλκοῦ δραχμὰς 1086 4 καὶ
πυρῶν ἀρτάβας 146 2/3 καὶ
μέλιτος ἵνια λεπτοσίνια 7",κομίζεσθαι ἐκ τοῦ ἱ εροῦ χ αλκοῦ δραχμὰς 1086 4 καὶ πυρῶν ἀρτάβας 146 2/3 καὶ μέλιτος ἵνια λεπτοσίνια 7,A,1086.0,5690.666679599999,0.19083879994115835,7.404545437716943,-0.7193333230949369
p.petr;3;91,1,1,1,yes,ab,Reports on Cultivation,Ptolemais Hormu (Arsinoites),257 - 237 v.Chr.,,-0257,-0237,πυρων,500.0,αρταβασ,715.0,δραχμασ,65.93,7,1,7,0,no,no,,,,"τραπέζης προσανειληφὼς ὥστε εἰς τὰ σπέρ
ματα πυρῶν ἀρτάβας 500 πρόδομα ὥστʼ ἔχειν
δραχμὰς 715 χ αλκοῦ ἑξήκοντα πέντε 65
ὁμολογεῖ",wheat (pyros),artaba,drachma,Arsinoite,500.0,715.0,1.43,-247.0,-250.0,"τραπέζης προσανειληφὼς ὥστε εἰς τὰ σπέρ
ματα πυρῶν ἀρτάβας 500 πρόδομα ὥστʼ ἔχειν
δραχμὰς 715 χ αλκοῦ ἑξήκοντα πέντε 65
ὁμολογεῖ",τραπέζης προσανειληφὼς ὥστε εἰς τὰ σπέρ ματα πυρῶν ἀρτάβας 500 πρόδομα ὥστʼ ἔχειν δραχμὰς 715 χ αλκοῦ ἑξήκοντα πέντε 65 ὁμολογεῖ,A,715.0,19400.0,0.036855670103092784,1.43,-1.4334956881291454
p.pintaudi;;30v,1,1,1,yes,ab,"Comptes d’Eirènaios, phrontistès d’Euhèmeria (archives d’Hèroninos)",Euhemeria (Arsinoites),ca. 247 (?),0247,,,κριθ,,,2.0,δραχμων,34.06,6,-1,6,0,no,no,,,,"συ βουκόλ ῳ μίσθι οι 6 ἐκ δραχμῶν 2
ἐκτιν άζο ντες κριθ ὴν οἰκ έται καὶ μετρη ματιαῖοι 2",barley (krithē),,drachma,Arsinoite,,2.0,,247.0,225.0,"συ βουκόλ ῳ μίσθι οι 6 ἐκ δραχμῶν 2
ἐκτιν άζο ντες κριθ ὴν οἰκ έται καὶ μετρη ματιαῖοι 2",συ βουκόλ ῳ μίσθι οι 6 ἐκ δραχμῶν 2 ἐκτιν άζο ντες κριθ ὴν οἰκ έται καὶ μετρη ματιαῖοι 2,C,2.0,,,,
p.prag;2;134,1,1,1,yes,ab,,,,,,,σιτ,,,3.0,δηναριων,20.36,31,-1,31,0,no,no,,,,"ἀρτάβαι
ἀχύρο υ λί τραι
Τεβέτνυ σίτ ου ἀρτάβαι
κριθῆ ς ἀρτάβαι
κρέως λί τραι
ὧν ἕως
ἀχύρο υ λί τραι
γί νονται τοῦ παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",grain (sitos),,denarius,Unknown,,3.0,,,,"ἀρτάβαι
ἀχύρο υ λί τραι
Τεβέτνυ σίτ ου ἀρτάβαι
κριθῆ ς ἀρτάβαι
κρέως λί τραι
ὧν ἕως
ἀχύρο υ λί τραι
γί νονται τοῦ παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",ἀρτάβαι ἀχύρο υ λί τραι Τεβέτνυ σίτ ου ἀρτάβαι κριθῆ ς ἀρτάβαι κρέως λί τραι ὧν ἕως ἀχύρο υ λί τραι γί νονται τοῦ παν τὸς ὧν ἕως Ἁθὺρ πολ δηναρίων 3 κριθῆς ὧν ἕως Μεχὶρ,C,12.0,,,,
p.prag;2;134,1,2,1,yes,ab,,,,,,,κριθη,,,3.0,δηναριων,22.31,27,-1,27,0,no,no,,,,"λί τραι
Τεβέτνυ σίτ ου ἀρτάβαι
κριθῆ ς ἀρτάβαι
κρέως λί τραι
ὧν ἕως
ἀχύρο υ λί τραι
γί νονται τοῦ παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",barley (krithē),,denarius,Unknown,,3.0,,,,"λί τραι
Τεβέτνυ σίτ ου ἀρτάβαι
κριθῆ ς ἀρτάβαι
κρέως λί τραι
ὧν ἕως
ἀχύρο υ λί τραι
γί νονται τοῦ παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",λί τραι Τεβέτνυ σίτ ου ἀρτάβαι κριθῆ ς ἀρτάβαι κρέως λί τραι ὧν ἕως ἀχύρο υ λί τραι γί νονται τοῦ παν τὸς ὧν ἕως Ἁθὺρ πολ δηναρίων 3 κριθῆς ὧν ἕως Μεχὶρ,C,12.0,,,,
p.prag;2;134,1,3,1,yes,ab,,,,,,,κριθησ,,,3.0,δηναριων,57.46,3,-1,3,0,no,no,,,,"παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",barley (krithē),,denarius,Unknown,,3.0,,,,"παν τὸς
ὧν ἕως Ἁθὺρ
πολ δηναρίων 3
κριθῆς
ὧν ἕως Μεχὶρ",παν τὸς ὧν ἕως Ἁθὺρ πολ δηναρίων 3 κριθῆς ὧν ἕως Μεχὶρ,C,12.0,,,,
p.prag;3;236v,1,1,1,yes,ab,Draft monthly account of Heroninos,Theadelphia (Arsinoites),nach 28. Okt. 259,,0259-10-28,,πυρου,520.0,αρταβαι,1956.0,οβολοσ,52.87,6,1,7,0,no,yes,50.48,520 αρταβαι,1956 δραχμαι,"λοιπὸν πρ οσοφείλεται τῷ λόγ ῳ δραχμαὶ 1956 ὀβολὸς
γενικός· λήμ ματος πυροῦ ἀρτάβαι 520 χοί νιξ 1
ἀναλ ώματος λ",wheat (pyros),artaba,obol,Arsinoite,520.0,1956.0,3.7615384615384615,259.0,250.0,"λοιπὸν πρ οσοφείλεται τῷ λόγ ῳ δραχμαὶ 1956 ὀβολὸς
γενικός· λήμ ματος πυροῦ ἀρτάβαι 520 χοί νιξ 1
ἀναλ ώματος λ",λοιπὸν πρ οσοφείλεται τῷ λόγ ῳ δραχμαὶ 1956 ὀβολὸς γενικός· λήμ ματος πυροῦ ἀρτάβαι 520 χοί νιξ 1 ἀναλ ώματος λ,C,326.0,20176.0,0.016157811260904046,0.6269230769230769,-1.7916174691610673
p.prag;3;240,1,1,1,yes,ab,Pay records of employees,Theadelphia (Arsinoites),nach 26. Dez. 250 (Jahr unsicher),,0250-12-26,,πυρ,,,12.0,οβολ,29.43,8,-1,8,0,no,no,,,,"4 ὀβολ- 8
εἰς λόγον τοῦ Δρυμοῦ ὀβολ- 12
Ἁθὺρ 7 Πωλίωνος γεωργ οῦ πυρ οῦ ἀρτ αβ- 1 δρ αχμ- 30",wheat (pyros),,obol,Arsinoite,,12.0,,250.0,250.0,"4 ὀβολ- 8
εἰς λόγον τοῦ Δρυμοῦ ὀβολ- 12
Ἁθὺρ 7 Πωλίωνος γεωργ οῦ πυρ οῦ ἀρτ αβ- 1 δρ αχμ- 30",4 ὀβολ- 8 εἰς λόγον τοῦ Δρυμοῦ ὀβολ- 12 Ἁθὺρ 7 Πωλίωνος γεωργ οῦ πυρ οῦ ἀρτ αβ- 1 δρ αχμ- 30,C,2.0,,,,
